start_date,end_date,net export [mwh] calculated resolutions,netherlands (export) [mwh] calculated resolutions,netherlands (import) [mwh] calculated resolutions,switzerland (export) [mwh] calculated resolutions,switzerland (import) [mwh] calculated resolutions,denmark (export) [mwh] calculated resolutions,denmark (import) [mwh] calculated resolutions,czech republic (export) [mwh] calculated resolutions,czech republic (import) [mwh] calculated resolutions,luxembourg (export) [mwh] calculated resolutions,luxembourg (import) [mwh] calculated resolutions,sweden (export) [mwh] calculated resolutions,sweden (import) [mwh] calculated resolutions,austria (export) [mwh] calculated resolutions,austria (import) [mwh] calculated resolutions,france (export) [mwh] calculated resolutions,france (import) [mwh] calculated resolutions,poland (export) [mwh] calculated resolutions,poland (import) [mwh] calculated resolutions,norway (export) [mwh] calculated resolutions,norway (import) [mwh] calculated resolutions,belgium (export) [mwh] calculated resolutions,belgium (import) [mwh] calculated resolutions
2023-09-15T00:00:00Z,2023-09-16T00:00:00Z,-129636,5961.5,-34596.75,9818.75,-21644.25,512.75,-40316,12641,-12984,8928.25,0,0,-472,23014,-14972.25,0,-60120,36509,0,0,-30998.5,1467,-12384.5
2023-09-16T00:00:00Z,2023-09-17T00:00:00Z,-145991.75,7973.25,-17027,9583.75,-20927.25,80.25,-30478.25,4335,-25185,7034.25,0,0,-9671,20403.75,-17006.75,141,-60199,17864,-1687,0,-24541,2966.25,-9651
2023-09-17T00:00:00Z,2023-09-18T00:00:00Z,-153270.75,15460,-7421.5,4181.5,-23782,12.25,-35971,4490,-25523,6059.25,0,0,-13350,14665.75,-16705.5,233,-61686,20816,-3352,759.5,-23112.5,372.25,-9416.75
2023-09-18T00:00:00Z,2023-09-19T00:00:00Z,-105096,17727.5,-27861.5,8563.25,-16071.25,1933.75,-21870,13507,-20398,8316.25,0,0,-14348,18073,-14910.25,0,-56230,27232,-212,0,-14304.5,445.75,-14689
2023-09-19T00:00:00Z,2023-09-20T00:00:00Z,16577.5,20752.5,-36730.75,14309.75,-12361.25,8800.5,-13984.5,30728,-3458,7893.25,0,1981,-11127,38879.75,-11974.75,0,-43196,38786,0,0,-11469.5,6019.25,-7270.75
2023-09-20T00:00:00Z,2023-09-21T00:00:00Z,-25979.25,14727.5,-43954.25,16015.5,-17160.25,5834.5,-14977.25,33511,-3638,6822,-1.75,1981,-11125,35702,-13678.75,133,-51326,30774,-6,0,-11463.5,4440,-8589
2023-09-21T00:00:00Z,2023-09-22T00:00:00Z,-105404.75,18973.75,-15836,6539.5,-26721.25,3351.5,-17397.5,16948,-20767,10598,0,0,-14809,18120.5,-24871,586,-52890,15788,-860,0,-15121.5,5068,-12104.75
2023-09-22T00:00:00Z,2023-09-23T00:00:00Z,-156387.25,9394.75,-19550.75,4864.25,-36315.75,2599.25,-19917.75,11780,-21722,8109,0,0,-13820,12226.5,-22040.5,0,-70697,22342,-904,1.25,-15312.5,2490,-9914
2023-09-23T00:00:00Z,2023-09-24T00:00:00Z,-82067,15135,-9313.25,7195,-17255.75,760.75,-26618.75,20248,-15602,5634.75,0,0,-14808,17976.5,-19331.5,338,-48084,33381,-39,0,-30177.25,4260.5,-5767
2023-09-24T00:00:00Z,2023-09-25T00:00:00Z,-141838,22004.75,-44414.25,10428.25,-14278,5853,-37919.5,12801,-16831,2792.25,-8.5,1162,-10718,20827.75,-23322.75,889,-49435,20125,-3365,945,-24463.75,540.25,-15450.5
2023-09-25T00:00:00Z,2023-09-26T00:00:00Z,-79775.5,19099,-30123.75,22030.5,-18137.75,552.5,-32010.5,16916,-14030,6475.75,0,0,-14808,23203.25,-22517.75,783,-44771,19716,-613,0,-4492.25,4525.5,-11573
2023-09-26T00:00:00Z,2023-09-27T00:00:00Z,-207103,1043.25,-33560.5,7989.75,-30605.5,203,-28019,1049,-34468,9093.5,0,0,-9564,13325.25,-43831.5,1073,-53671,9172,-4571,0,-4022.75,4339.5,-12078
2023-09-27T00:00:00Z,2023-09-28T00:00:00Z,-193662,9489.25,-27584.5,3281,-27977.75,204.75,-33998.75,7053,-27976,10190.75,0,0,-11359,12791.25,-33650.5,337,-50578,13977,-5832,0,-16469.5,169.5,-15729.5
2023-09-28T00:00:00Z,2023-09-29T00:00:00Z,-142545.25,15456,-34272.5,12066.5,-21585,1006.25,-30797.75,12997,-23871,7064.5,0,0,-13108,18654,-24011.25,1464,-49712,12988,-3457,0,-14546.75,3397.5,-12277.75
2023-09-29T00:00:00Z,2023-09-30T00:00:00Z,-103154.75,23106,-31816.75,14516.5,-10490.25,405.75,-35083.75,20119,-19747,6893.75,0,0,-14012,19908,-15082,29,-51703,19937,-3821,0,-20561.5,4836.25,-10588.75
2023-09-30T00:00:00Z,2023-10-01T00:00:00Z,-87902.25,17414.5,-14563.25,19620.75,-13753,251.5,-36587.25,10225,-29516,4635,0,0,-14808,19772.75,-24795,4000,-22043,10871,-2473,0,-19428,8944.75,-5671
2023-10-01T00:00:00Z,2023-10-02T00:00:00Z,-143571.25,19828.5,-35899.75,11736.25,-12855.25,1205.25,-34395.25,4845,-22755,3786.5,0,0,-13927,18064.5,-16777.25,3089,-49601,16601,-4340,1867.5,-24398.75,1435.75,-11081.25
2023-10-02T00:00:00Z,2023-10-03T00:00:00Z,-90190.75,11938.5,-15950.75,22205.75,-15801.25,1821.25,-21487.75,6410,-24099,5613.75,-0.25,0,-14683,22092.5,-19192.25,3006,-38282,29109,0,0,-32909,1080,-11062.25
2023-10-03T00:00:00Z,2023-10-04T00:00:00Z,168172.25,34650,-12161.25,44927.25,-1050.5,20408.25,-13410,39528,-3690,6124,0,3923,-8561,41574,-10146.75,7015,-18069,27995,-6,8217.75,-10372.5,15457.75,-4180.75
2023-10-04T00:00:00Z,2023-10-05T00:00:00Z,47577.75,14784,-23611.5,36213.75,-5488.75,1152,-13575,38387,-12533,7176.5,0,0,-12620,32106.25,-13234.5,4004,-21994,21214,-318,0,-14377.75,12096.25,-1803.5
2023-10-05T00:00:00Z,2023-10-06T00:00:00Z,-53109.25,6531.75,-34844.25,24670,-11735,696,-26709.25,26500,-19745,10283,0,0,-12622,25993.75,-12801.5,1147,-35289,24305,-815,0,-19962.75,7737.25,-6449.25
2023-10-06T00:00:00Z,2023-10-07T00:00:00Z,53104.25,19596.75,-39194,30788.25,-3927,17753.25,-16672.5,27411,-12477,11093,0,0,-13546,34434.25,-10605.75,6561,-26643,35617,0,0,-14915.75,11456,-3625.25
2023-10-07T00:00:00Z,2023-10-08T00:00:00Z,35555.25,15238,-34976.75,43659.5,-264.75,3185.25,-19792.5,21544,-15472,7071.75,0,0,-14808,29505,-12926,12691,-4514,21508,-1507,0,-21136,8156,-1606.25
2023-10-08T00:00:00Z,2023-10-09T00:00:00Z,-201548,6350.5,-16625,14530,-20388.5,649.5,-27422.75,129,-46840,6919.5,0,0,-14804,11681.75,-33465.75,3398,-33262,3411,-18751,0,-30759.5,4901.5,-11200.25
2023-10-09T00:00:00Z,2023-10-10T00:00:00Z,-118357,2491.5,-45743,8454.5,-32052.5,11410.25,-14017.5,6639,-16098,9531.5,0,0,-7628,26046.5,-14301.5,0,-48089,32059,0,0,-33602.5,2784,-6241.25
2023-10-10T00:00:00Z,2023-10-11T00:00:00Z,-82867.25,5994.75,-58517.25,11593.5,-18035.25,2927.75,-14801.25,19394,-11444,9727.5,0,0,-11103,37393.25,-9681.75,66,-49710,36637,0,0,-26530.75,2215.25,-8993
2023-10-11T00:00:00Z,2023-10-12T00:00:00Z,79483.5,27526.75,-25987.25,26975,-3515.25,5489.75,-13570.5,35137,-10229,8094.5,0,0,-13569,32447.25,-10000,4204,-13574,29088,0,2587.5,-11194.75,11830.25,-2256.75
2023-10-12T00:00:00Z,2023-10-13T00:00:00Z,-63913.5,23523,-12171,13750.5,-9803.75,334.75,-20904,8641,-29173,8163.5,0,0,-14808,21980,-16679.25,691,-31582,13850,-3054,0,-24149.5,12215,-4737.75
2023-10-13T00:00:00Z,2023-10-14T00:00:00Z,34189,19697.5,-18559.75,23341.25,-4291.5,6967,-8140.5,25899,-17930,8104,0,65,-13017,40153,-3732,0,-41097,27798,-310,2297.75,-18017,8846,-3884.75
2023-10-14T00:00:00Z,2023-10-15T00:00:00Z,117705.75,23913.5,-23667.5,41047.75,-554,6255.25,-1919.25,36580,-19889,7821.5,0,0,-14808,44658,-5880.5,10449,-16694,20280,-21,1189,-9172,18231,-114
2023-10-15T00:00:00Z,2023-10-16T00:00:00Z,99546,33385.75,-17858.25,37074.75,-431.5,1664.5,-2029.25,27553,-25431,6233.5,0,0,-14808,41686.75,-6990,11363,-5454,16701,-1048,91.5,-16026.25,14333.75,-465.25
2023-10-16T00:00:00Z,2023-10-17T00:00:00Z,-50727.5,30958.5,-7841,21699.5,-10883.75,2260.5,-14827,3608,-37670,8286.5,0,0,-14808,29559.5,-19626.5,2441,-27574,11680,-8315,0,-30846.25,13730.5,-2560
2023-10-17T00:00:00Z,2023-10-18T00:00:00Z,-132193.75,800,-31230.5,11807,-19845.5,0,-30899.25,15478,-18734,7993.5,0,0,-14249,30499.25,-10109.75,0,-55064,28637,-2,0,-33739.5,1464,-14999
2023-10-18T00:00:00Z,2023-10-19T00:00:00Z,-82627.5,20440.75,-29724.5,13249.5,-15201.5,658,-17243,28383,-21363,7235.5,0,0,-14518,34124.5,-10647.75,0,-65877,27928,-48,0,-28509,2204.75,-13719.75
2023-10-19T00:00:00Z,2023-10-20T00:00:00Z,-51533.5,29261,-21338.25,11304.5,-24914.25,512,-2612.75,29257,-19437,9192.5,0,0,-14797,27380.5,-13437.5,0,-70787,28126,0,0,-16542.75,2926.75,-5627.25
2023-10-20T00:00:00Z,2023-10-21T00:00:00Z,-18916.75,30474.75,-10795,9763.5,-11629,1080.75,-3478,24186,-25226,10530.5,0,0,-14786,20758.5,-15266.25,0,-50771,20908,-220,0,-11458,8565.75,-1555.25
2023-10-21T00:00:00Z,2023-10-22T00:00:00Z,-71232.25,14235,-32936.5,12449,-16037.25,4655.75,-5746.75,20741,-6682,4937,0,0,-14798,40109.5,-14809.5,0,-75561,30454,-2,1892.25,-19408.25,1038.75,-15763.25
2023-10-22T00:00:00Z,2023-10-23T00:00:00Z,17343.25,33088,-11268.25,10849.25,-18081.25,7857.25,-16253,17551,-9908,7938.25,0,0,-14419,37586.5,-14277.5,232,-42035,31639,-207,1793,-12675,11258.25,-3325.25
2023-10-23T00:00:00Z,2023-10-24T00:00:00Z,-126693.25,20591.5,-14067.25,2099.5,-26971.75,220.75,-38438.75,10245,-23744,10505.75,0,0,-7736,18600.25,-15207.75,94,-45722,19595,-2314,0,-33573.25,6837.5,-7707.75
2023-10-24T00:00:00Z,2023-10-25T00:00:00Z,-73373,12845.25,-18010.75,7571.75,-24307.25,231.75,-17645,28215,-16924,9052.25,0,0,-14359,23111.25,-14554.75,0,-51926,31128,0,0,-25912.5,5570,-7459
2023-10-25T00:00:00Z,2023-10-26T00:00:00Z,-56014,45112,-3129.5,4297.25,-17331,0,-35708.75,13917,-17292,11849.75,0,0,-13061,20341.75,-9726,0,-53153,31639,-138,0,-33407,4060.25,-4284.75
2023-10-26T00:00:00Z,2023-10-27T00:00:00Z,-127168.25,30915.5,-9620.75,2866.5,-25629.25,316.75,-40648.75,8888,-20404,11376,0,0,-11744,11802.25,-20614,0,-59599,32225,0,0,-33717.25,5989.25,-9570.5
2023-10-27T00:00:00Z,2023-10-28T00:00:00Z,-134623.75,24085.25,-773.75,3013,-37487,475.75,-37097.25,14464,-13047,8640,0,0,-14560,14313.75,-18032,0,-77286,35655,0,0,-32914.75,3055.5,-7128.25
2023-10-28T00:00:00Z,2023-10-29T00:00:00Z,-177873.25,22085.25,-26558.75,5249.25,-32075.75,1727.25,-41109,9572,-14639,4793.25,0,0,-11638,22002.75,-15953,0,-89279,31841,0,0,-27233.5,30,-16688
2023-10-29T00:00:00Z,2023-10-30T00:00:00Z,130586.5,34023.75,-26149.25,18620.75,-9700.5,41094.75,-145.75,35776,-6453,5539,-3,7736,-4847,49992.5,-13485.75,0,-64123,34320,-40,25689.25,-541.25,8275.5,-4992.5
2023-10-30T00:00:00Z,2023-10-31T00:00:00Z,-1286.5,43177,-8562,7799.75,-20836.25,13124.25,-19812.75,19050,-25234,7601.75,0,2037,-11102,26704.25,-23314,6251,-33981,23071,-689,6907.25,-20064.75,11404.5,-4818.5
2023-10-31T00:00:00Z,2023-11-01T00:00:00Z,-46728.25,54703.5,0,1920.75,-15287,4213.5,-24574,14674,-36092,8067.25,0,0,-14124,13496,-23001,2069,-29607,17841,-4101,0,-28809.5,12128,-245.75
2023-11-01T00:00:00Z,2023-11-02T00:00:00Z,-115678.75,18998,-10248.25,5154,-33006,11133.25,-6922,9405,-15918,5341,0,0,-8446,13727.25,-18895.25,0,-84872,18209,-4502,6403.5,-9486,4543.5,-16297.75
2023-11-02T00:00:00Z,2023-11-03T00:00:00Z,6523.25,27607.5,-18590.75,9205.25,-17365,19481.25,-1408.75,31302,-13387,5659,0,639,-8731,23176.25,-17926.75,0,-64424,28787,0,8527.5,-6998.5,7960.75,-6990.5
2023-11-03T00:00:00Z,2023-11-04T00:00:00Z,-69623.25,24240.5,-29792,4791.75,-30184.5,9100,-8576.5,29111,-4504,7084.75,0,0,-11681,20301.25,-18752,0,-74303,30328,0,4201.75,-11482.75,2074,-11580.5
2023-11-04T00:00:00Z,2023-11-05T00:00:00Z,82254.75,35953.5,-2360.75,14093.25,-7098.25,34417.5,-2141,15102,-11535,5499,0,0,-14745,23062,-10002.5,0,-53570,22578,0,30499.25,0,7402.25,-4899.5
2023-11-05T00:00:00Z,2023-11-06T00:00:00Z,26286.5,31792.25,-6843,5849,-27557.75,56500.25,-769.75,6945,-13445,3561.75,-0.75,1303,-7306,11624.5,-20860.75,0,-61077,25722,-853,26463,-519,3045.5,-7287.75
2023-11-06T00:00:00Z,2023-11-07T00:00:00Z,133113.75,35487,-3743.75,19561.25,-4215.5,24227.5,-1351.25,28015,-18927,7210,0,2723,-8067,27509.75,-7190.5,2103,-19073,29037,-4,10947.5,-5977.75,16959.25,-2116.75
2023-11-07T00:00:00Z,2023-11-08T00:00:00Z,36258.25,26614.5,-13949.5,24620,-5407.75,1945.5,-2408.5,20627,-25708,7962.5,0,0,-14807,28549.75,-9054,2698,-23844,23665,-531,0,-14369.75,12689,-3033.5
2023-11-08T00:00:00Z,2023-11-09T00:00:00Z,88917.25,28241.75,-11367,29143.25,-2430,8296,-1947.75,28242,-22337,7589,0,0,-12329,29569.75,-7445.5,4599,-18219,32971,0,91.5,-12794,12487.75,-3444.5
2023-11-09T00:00:00Z,2023-11-10T00:00:00Z,27759.5,34653,-2230.75,29010.25,-1110.25,1795.25,-11393.5,14256,-34969,9378.25,0,0,-14801,24793.5,-14688.75,546,-22535,22937,-1994,0,-21137.75,16510.25,-1260
2023-11-10T00:00:00Z,2023-11-11T00:00:00Z,7182.5,32609.75,-4547.25,24660.5,-2636.75,5222,-15051.25,21153,-23860,8359.5,0,0,-14807,25726.75,-7104,0,-47111,25807,-134,2204,-20778.75,3422.5,-5952.5
2023-11-11T00:00:00Z,2023-11-12T00:00:00Z,-73210,37254,-193.5,13526.5,-3412,13.25,-20638,323,-39146,9321.75,0,0,-14555,18763.25,-26068.75,132,-33130,15264,-2458,0,-32184.75,6676.75,-2698.5
2023-11-12T00:00:00Z,2023-11-13T00:00:00Z,-176880.25,53519,-71.75,3730.25,-17648.25,64,-21248.5,492,-58873,8840.75,0,0,-14661,12014.25,-39168.5,0,-52220,3745,-16392,0,-30352.5,1384,-10034
2023-11-13T00:00:00Z,2023-11-14T00:00:00Z,-67431,18348,-21868.5,17632.25,-16588.25,2694.5,-14997.75,24261,-19603,7633.75,0,429,-13068,21685,-12768,0,-59319,29998,-1871,2479,-23720.75,5186,-13973.25
2023-11-14T00:00:00Z,2023-11-15T00:00:00Z,68661.75,27429.25,-15647.25,28498.75,-4137.5,8936.5,-7579.75,39027,-12912,7621,0,3092,-6076,32270,-10072.5,0,-48591,30971,0,8311.25,-13115.75,4945.75,-4309
2023-11-15T00:00:00Z,2023-11-16T00:00:00Z,-9258,14077.5,-17832,18397.25,-4692.75,13282.75,-3283.75,11535,-20856,9787.75,0,0,-547,18423.75,-16232,160,-44778,26686,-360,56.25,-5923,4613.25,-11773
2023-11-16T00:00:00Z,2023-11-17T00:00:00Z,57662.75,69350,-3639.75,14006,-8956,9782.75,-14136,11638,-31239,10387.25,0,0,-2517,19675.75,-25392.5,202,-32491,32957,-10,3273.25,-7629.75,14594,-2192.25
2023-11-17T00:00:00Z,2023-11-18T00:00:00Z,-39385,53062.5,-15759,9344,-9772.5,7392.75,-17773.75,1478,-45271,9758.75,0,0,-6487,20946.5,-35153.25,412,-34084,30485,-42,91.75,-16286,10877,-2604.75
2023-11-18T00:00:00Z,2023-11-19T00:00:00Z,-98446.5,23495.25,-10576.25,14281,-6361.25,10969.75,-18147.5,6613,-40410,7251.75,0,0,-4502,18614.75,-28177.75,0,-68476,24559,-4735,5110.25,-13826.5,2500.5,-16629.5
2023-11-19T00:00:00Z,2023-11-20T00:00:00Z,149427.75,20325.5,-29500.25,29442.25,-1960.25,46060.5,-329.25,41588,-5649,2765.5,0,5829,0,50160.25,-12076.25,0,-56754,36091,0,23637,0,7012,-7214.25
2023-11-20T00:00:00Z,2023-11-21T00:00:00Z,-13774.75,36977.25,-8826,7275.25,-22541.25,26245,-6282.25,23427,-11450,6941.5,-1.75,196,-1739,18559.75,-13280.25,0,-82855,32362,0,3826,-4520,630.25,-18719.25
2023-11-21T00:00:00Z,2023-11-22T00:00:00Z,-61267.75,36943,-541,5352.5,-25237,2348.75,-22835,13993,-18306,9493.5,0,0,-3456,14091.5,-16432,0,-74496,35539,0,43.5,-5706,1517.75,-13581.25
2023-11-22T00:00:00Z,2023-11-23T00:00:00Z,-38554.5,46456.5,-1813.25,13632,-13316.75,610.5,-26104,15933,-29225,9304,0,0,-9169,14683,-19280.25,2609,-52698,29628,0,0,-21802.75,8322.5,-6324
2023-11-23T00:00:00Z,2023-11-24T00:00:00Z,209027.5,40700.5,-1494,43103.5,-951,2630.5,-3343.75,45072,-12960,8624.25,0,251,-12489,44976.75,-4235.25,6140,-3899,34269,0,8624.25,-6190.75,20198.5,0
2023-11-24T00:00:00Z,2023-11-25T00:00:00Z,193037.75,33643.5,-3766.75,46453.75,-353,12715.5,-1987.5,43692,-11409,7326.25,0,22,-11324,40058.25,-4359.75,2759,-13677,35229,0,8202,-10441.75,20255.25,0
2023-11-25T00:00:00Z,2023-11-26T00:00:00Z,66742.5,45950.75,-2523,39685,-1962,6096,-15607,8414,-33816,6128.5,0,0,-12929,31869,-18288.25,3516,-17437,16978,-621,942.75,-7935,18280.75,0
2023-11-26T00:00:00Z,2023-11-27T00:00:00Z,46088.5,92317.25,0,36766.25,-4537.75,3617.5,-27188.5,0,-61774,6129.25,0,0,-8050,33407.75,-35449.5,8409,-15724,8822,-3175,3378,-5700,15258.5,-418.25
2023-11-27T00:00:00Z,2023-11-28T00:00:00Z,46949.25,41858.75,-968,29745.5,-2205.75,4292.25,-15860.75,14086,-27033,8422.5,0,0,-8109,26785,-10345,596,-37113,28079,-2295,657.5,-11472.25,10270.5,-2442
2023-11-28T00:00:00Z,2023-11-29T00:00:00Z,7563,34617.75,-3244,20549.75,-20748,14379.75,-5424.75,7348,-33175,9630.5,0,0,-3792,26765.25,-31654.5,4145,-35476,26324,-17,5370,-8452,5527,-5110.75
2023-11-29T00:00:00Z,2023-11-30T00:00:00Z,102246.25,39685.5,-2016.25,24558.25,-18240.25,45862.25,-2203.75,5578,-36678,9487.25,0,2334,-523,26362.5,-36367,11725,-12362,26471,-3,9116,-670.75,13120.25,-2989.75
2023-11-30T00:00:00Z,2023-12-01T00:00:00Z,-187968.25,15692.5,-9493.75,8349,-42322,3827.5,-28703.25,0,-49758,11206.75,0,0,-1052,18678.25,-51649.75,991,-52665,11299,-670,201.25,-9600,917,-13216.75
2023-12-01T00:00:00Z,2023-12-02T00:00:00Z,-157107.75,33630.5,-5628.25,4633.25,-46458.25,5760.5,-24310,0,-58042,12976,0,1957,-134,17022.5,-59065.75,3229,-33853,10962,-576,380.75,-5317,1122.75,-15397.75
2023-12-02T00:00:00Z,2023-12-03T00:00:00Z,-50658,25303.25,-18514.5,15525.25,-21718,11247.75,-8487.75,0,-65420,10212.25,0,0,-3849,24601.75,-53235.5,17595,-12198,21942,-3,338,-2363.5,11672.25,-3306.25
2023-12-03T00:00:00Z,2023-12-04T00:00:00Z,29712.75,28527.25,-1416,28854.25,-3223.25,23017.25,-902.25,623,-58677,7671,0,1367,-2409,26159.5,-37366.5,8693,-18767,13612,-636,6064,-2.25,11632.25,-3108.5
2023-12-04T00:00:00Z,2023-12-05T00:00:00Z,85256.25,26085.5,-7355.25,20452.5,-5941.5,48632.5,-0.25,20592,-23371,10649.5,0,9641,0,23088.25,-9285.75,0,-59813,27627,0,6644.25,-331,5809.75,-7868.25
2023-12-05T00:00:00Z,2023-12-06T00:00:00Z,118977.5,39027.75,-1341.75,18793.5,-9450,32408.25,-2068.5,29311,-20712,10545.25,0,7205,0,25244,-7806.25,407,-41549,26785,0,11482,-450.25,6659.5,-5513
2023-12-06T00:00:00Z,2023-12-07T00:00:00Z,-77225.25,13097.25,-24670.5,11659.5,-31735,1300.5,-19989.5,10193,-26463,9249,0,2750,-173,19546.75,-26821,1387,-32097,22287,-25,88,-7664.5,2805.75,-1950.5
2023-12-07T00:00:00Z,2023-12-08T00:00:00Z,-147880.25,2712.25,-41154.75,12281.5,-23790.25,6628,-12533.5,7794,-30364,10833.75,0,0,-1109,18734,-28554.25,0,-68787,23908,-776,19.75,-12040.75,1347.75,-13029.75
2023-12-08T00:00:00Z,2023-12-09T00:00:00Z,-25329.5,17969,-14308,14265.75,-8374.5,4696.25,-22705,29538,-20311,11433.25,0,0,-2061,17810.5,-10312.75,0,-62180,33087,0,2623.25,-17830.25,8898,-7568
2023-12-09T00:00:00Z,2023-12-10T00:00:00Z,76661.75,29607.5,-26895.25,30739.75,-6577.5,14111.5,-6602.5,47934,-4248,7320.25,0,0,-3738,49058.75,-7825.25,0,-77048,40613,0,8361.25,-8492.75,3052.5,-12709.5
2023-12-10T00:00:00Z,2023-12-11T00:00:00Z,175987.25,31678.75,-25410,33192,-2691.25,32886.5,-858.5,54419,-1289,6469.5,0,4105,0,60592.25,-9696,0,-69395,37792,-9,32796.25,0,4734.25,-13329.5
2023-12-11T00:00:00Z,2023-12-12T00:00:00Z,90049.5,19490.5,-16429.25,19102.75,-7693.75,26295.5,-2989.25,46102,-4896,9473.25,0,2395,-835,44463,-7283.75,0,-76095,37292,0,8668.75,-7388,7298.5,-6921.75
2023-12-12T00:00:00Z,2023-12-13T00:00:00Z,-74393.25,16910,-17111,9056,-24296.75,7907.25,-18707.25,19052,-14649,9328,0,6410,0,20700,-9994,0,-85316,34025,-19,454,-9801.75,1073.75,-19414.5
2023-12-13T00:00:00Z,2023-12-14T00:00:00Z,4470,27718.5,-7796.5,16369.25,-16230.75,7313.75,-2243.25,30413,-17134,9927,0,2444,0,28029.5,-8853,0,-81173,37356,0,254.5,-12362.5,1851,-11413.5
2023-12-14T00:00:00Z,2023-12-15T00:00:00Z,-145675.25,8421,-14970,5323.5,-31988.75,6264.25,-12644.75,1682,-31020,12043.5,0,6745,0,10385.25,-23450.75,0,-82464,32233,0,0,-15431,478.5,-17282
2023-12-15T00:00:00Z,2023-12-16T00:00:00Z,-50904.75,16786,-19691.25,21159,-3436.25,139.75,-23308,20536,-31065,11222.75,0,0,-5005,25178.25,-16037.75,0,-62239,29894,-60,33,-15561.25,6891.25,-6341.25
2023-12-16T00:00:00Z,2023-12-17T00:00:00Z,118607.75,35352.25,-8193.25,54728.75,-717.5,5121.75,-3615.25,29150,-24058,9297.75,0,0,-14807,37073.75,-5451,5378,-24836,24225,-166,199,-14408,14561.5,-228
2023-12-17T00:00:00Z,2023-12-18T00:00:00Z,176625,34016.5,-12826,68138.5,-2813,6069.75,-2699.75,33545,-23998,7762.75,0,0,-14808,46731.75,-4151.75,12797,-3437,19236,-1812,2785.5,-9614.5,21702.25,0
2023-12-18T00:00:00Z,2023-12-19T00:00:00Z,141710.25,35563.5,-5515.75,56618,-1606.75,2337.5,-3391.25,30875,-21765,9816.75,0,0,-14808,42391.5,-4375.25,3079,-21556,29051,-117,0,-15032,20931.25,-786.25
2023-12-19T00:00:00Z,2023-12-20T00:00:00Z,93565.75,24779.75,-15018.25,49023.5,-986.5,1304.25,-5511.5,37114,-18653,11580.75,0,0,-14808,40254,-3495.5,1046,-40979,29062,0,0,-19006.75,17860,0
2023-12-20T00:00:00Z,2023-12-21T00:00:00Z,170826.75,32890.5,-16176,57618.5,0,25454.25,-2011.25,41834,-13292,9979.5,0,0,-11543,46675.75,-4081.5,0,-44271,40571,0,2929.25,-8289.25,14190,-1652
2023-12-21T00:00:00Z,2023-12-22T00:00:00Z,265186.5,29648.25,-15906.5,58101,0,60474.25,-0.5,43584,-10084,7498.25,-12.25,6708,-565,49743.25,-1788.25,0,-52741,40668,0,33317.25,0,16584,-42.25
2023-12-22T00:00:00Z,2023-12-23T00:00:00Z,257883.75,32727,-10624.75,47626,-4.5,68164.25,0,41693,-14453,5682.5,0,6131,-2328,42725.75,-2262.25,0,-47155,41061,0,34208.5,0,15256.75,-564.5
2023-12-23T00:00:00Z,2023-12-24T00:00:00Z,101238.25,20193.25,-26104.5,31161.25,-5563,44832.5,-4143.75,28670,-5648,2727.25,-52.25,5626,-475,33259,-3085.75,0,-67977,30215,-13,26719,-48.75,5266,-14320
2023-12-24T00:00:00Z,2023-12-25T00:00:00Z,235505,34289.25,-29849.25,40858.75,-279.75,77815.5,0,35038,-9624,6194.75,-0.75,12256,0,39622.5,-4759.5,384,-41837,32631,-187,31293.25,0,13906.75,-2247.5
2023-12-25T00:00:00Z,2023-12-26T00:00:00Z,210559.75,32302.75,-8468.75,40008.25,-1508.75,73739.25,0,28546,-14685,4040.25,-11.25,12138,0,36471.75,-2967.75,5205,-34110,11235,-1359,31781,0,5484.5,-7281.5
2023-12-26T00:00:00Z,2023-12-27T00:00:00Z,260981,61620.75,-3239.25,47789.75,-3810.75,57049.25,-4222.25,26292,-26975,6714.75,-0.75,8168,-2945,35556.5,-14105.5,13527,-2293,21788,-2368,32141,0,15739.25,-5445.75
2023-12-27T00:00:00Z,2023-12-28T00:00:00Z,-62046.25,28532,-22187.75,14786,-12918.25,21249,-9145.5,12221,-33057,6521.75,0,1448,-7486,22752,-27153.25,997,-64421,16646,-14782,14931,-4204.5,5490.25,-12265
2023-12-28T00:00:00Z,2023-12-29T00:00:00Z,291166.5,32405,-26998.25,61713.5,0,69651,0,42990,-10534,8134.25,0,10983,0,54575,-2580.75,617,-30290,36412,0,31925.25,0,14330.75,-2167.25
2023-12-29T00:00:00Z,2023-12-30T00:00:00Z,319094.75,33994.75,-4995.5,54292.25,-2.25,74081,0,44281,-7754,6530.75,0,12102,0,54943,-3288.25,178,-26080,32655,0,32403.5,0,17546.75,-1793.25
2023-12-30T00:00:00Z,2023-12-31T00:00:00Z,173232.75,43503.75,-6426.75,34211,-11561,65465.5,-1094.75,27235,-20576,6116.75,0,7170,0,30137.5,-8973.25,1017,-48813,24611,-60,27495.5,-120.75,11492.25,-7597
2023-12-31T00:00:00Z,2024-01-01T00:00:00Z,155009.25,30924.5,-35098.5,27976.75,-7538,78558.5,0,32061,-9563,3684.5,-105,12554,0,42014.5,-11385,0,-76500,38757,0,32433.75,0,5745.5,-9511.25
2024-01-01T00:00:00Z,2024-01-02T00:00:00Z,191948.8,30693,-14172.5,27828.75,-5159,80242.5,0,18139,-9874,4800,-5,10230,-74,28200,-8429,0,-43860,36328,0,33630.75,0,10603.51,-7173.21
